   lat,    lon,    alt,    v_n,    v_e,    v_d,  gyrox,  gyroy,  gyroz,   accx,   accy,   accz,   magx,   magy,   magz
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00318290, 0.01771869, -0.09238250, -1.71055238,  -0.04664894, -9.45293214, -34.39091824, 31.99290981, 7.37160633
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00999588, 0.04383334, -0.02330430, -1.91728840,  -0.16450957, -9.62447947, -35.20793555, 31.37584622, 6.04811250
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01550227, -0.02914814, 0.01469656, -1.96575687,  -0.12889027, -9.79465335, -34.43885556, 32.26437970, 5.79630454
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01171934, 0.00097459, -0.03892129, -1.91834713,  0.30314136, -9.54500978, -34.45631693, 32.24634986, 5.79286292
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00561873, 0.02302206, -0.04893442, -1.67280688,  0.18540134, -9.65591633, -35.63875982, 30.88286219, 6.06215618
45.41335951, 11.87639031, 227.58546335, -12.52625758, -7.33720618, 5.33530631, 0.01624198, 0.00511033, -0.06273908, -1.71812764,  -0.01748098, -9.91096828, -35.37506035, 31.20389946, 5.96186881
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02000715, -0.03261677, -0.03636942, -1.82053647,  0.01726047, -9.73676976, -35.09780826, 31.42129204, 6.43959457
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00431998, -0.03342553, -0.01583701, -1.95631225,  -0.12878883, -9.44802588, -34.82393422, 31.58436823, 7.09530863
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01821135, -0.00738270, -0.06100674, -1.84972572,  0.03914983, -9.35686595, -35.41425395, 30.76102658, 7.75963767
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.14574588, -0.02500181, -0.00337821, -1.96042151,  0.27697282, -9.34524888, -35.95579122, 29.74357547, 9.1NaN675
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.54904499, -0.01816300, 0.09814203, -1.80083991,  0.57393233, -9.19199003, -34.87747207, 31.82668573, 5.58982409
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.67935320, -0.00316741, 0.10132329, -1.79678822,  0.91730373, -9.04686819, -34.92137505, 32.00830452, 4.07285188
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.71490554, 0.01414886, 0.04252032, -1.70595961,  0.42662823, -9.58482333, -34.35558728, 32.72840021, 3.02779760
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.60139590, -0.02096390, 0.03817741, -1.60129066,  0.13473412, -9.73681901, -34.79909377, 32.36110061, 1.55059870
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.52678186, -0.00388892, 0.07955925, -1.84011859,  0.11343551, -9.42708092, -32.97594752, 34.24707347, -0.58903333
45.41327015, 11.87627033, 225.09251392, -12.47442209, -7.58923383, 3.85495838, 0.48612494, -0.02842177, 0.08164852, -1.67363867,  -0.37179334, -9.56390481, -34.07148191, 32.98197408, -3.45624396
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.35610249, 0.00935158, 0.21626356, -1.82472034,  -0.58476354, -9.31364844, -31.53136571, 35.38327116, -3.79726409
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.35372050, 0.04423491, 0.21913051, -1.79385065,  -0.30386754, -9.20852004, -31.72280824, 35.24047769, -3.52055189
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.28775065, 0.07510532, 0.19469761, -1.76492797,  -0.32024954, -9.51221623, -31.94914861, 34.72141966, -5.85636712
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.25133342, 0.07791482, 0.22089132, -1.90898832,  -0.37073057, -9.95547623, -30.01067140, 35.99881209, -8.00420180
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.19741578, 0.05666480, 0.13949446, -1.72489056,  -0.44167227, -10.15541868, -30.05154586, 35.86863779, -8.42422284
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.12975039, 0.06708383, 0.13245049, -1.92905256,  -0.55695218, -9.55479400, -28.84636724, 36.69973957, -9.03539313
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.10453623, 0.09411413, 0.19241147, -1.79944201,  -0.44782640, -9.61518290, -28.31655839, 36.76423135, -10.35306380
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.09592380, 0.08336224, 0.16507659, -1.65739968,  -0.85761317, -9.99254764, -28.71206056, 36.73522894, -9.31464703
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.05158651, 0.06693146, 0.17420342, -1.90614667,  -0.82657142, -10.31186031, -27.25381613, 37.80208477, -9.42624045
45.41320230, 11.87615322, 218.01252990, -7.45739560, -10.53566028, 5.35056481, 0.01235209, 0.06274037, 0.17987199, -2.08944431,  -0.68016742, -9.71939520, -26.67388569, 37.80641544, -10.94535928
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01153048, 0.11785034, 0.21112307, -1.71985319,  -0.73272651, -9.58728322, -26.48621165, 38.32035138, -9.52120677
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01797578, 0.12236954, 0.18612070, -1.76244890,  -0.58260665, -10.10975567, -25.78114223, 37.90962142, -12.60219922
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00275150, 0.12822418, 0.14122210, -1.74961939,  -0.62365763, -10.39036227, -23.54313609, 39.65653880, -11.56294898
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02296793, 0.08346018, 0.21158704, -1.77583665,  -0.65378919, -10.87063710, -22.76951822, 40.23705110, -11.09733637
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04879710, 0.08537744, 0.20202014, -1.92166984,  -0.85227645, -10.67728924, -22.36383383, 40.72426989, -10.10024231
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.08031604, 0.11285634, 0.22673983, -1.84710643,  -0.72979231, -10.78621121, -21.49038816, 41.03092011, -10.73540533
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06209667, 0.08945965, 0.17475253, -1.97573672,  -0.46451894, -11.08992253, -22.00800956, 40.51338316, -11.61617045
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.08029286, 0.11045826, 0.14418902, -1.80462501,  -0.56880615, -10.50946398, -20.16880310, 41.16454048, -12.62228602
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04937667, 0.08841972, 0.10033396, -1.81597717,  -0.53560786, -9.93909266, -20.13920229, 42.01193178, -9.48853178
45.41311440, 11.87604403, 213.78992213, -3.10647793, -11.48149193, 3.80446759, -0.05990570, 0.09742412, 0.11506450, -1.83844301,  -0.88133962, -10.35855748, -19.15533035, 42.34034987, -10.04938846
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06111037, 0.06544778, 0.16105206, -1.88151090,  -1.00110209, -10.44833734, -16.09871525, 43.49676850, -10.46348954
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.08143898, 0.07409030, 0.22669365, -1.75421856,  -0.86040473, -10.55333773, -17.70215322, 42.71407821, -11.07986508
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05455770, 0.07351626, 0.14403763, -1.74875067,  -0.51238254, -10.32046223, -15.22523426, 43.58001360, -11.38405780
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07825266, 0.07714271, 0.11048209, -2.00797292,  -0.37006972, -9.98146139, -15.08819051, 43.53514094, -11.73286524
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06613886, 0.06791036, 0.08458037, -1.99424798,  -0.52314988, -10.01013550, -15.79152671, 43.34852051, -11.49589360
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.09507422, 0.10983587, 0.13701510, -1.99197895,  -0.36454698, -10.18571347, -13.30745869, 44.73530449, -9.07117368
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05329363, 0.08428763, 0.09590680, -1.86274918,  -0.46004691, -10.06456318, -13.14879440, 44.51528738, -10.30148103
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06353394, 0.06980281, 0.04210217, -1.90211811,  -0.37455930, -10.27002081, -12.76208889, 44.65008778, -10.20396318
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07469082, 0.03758838, 0.04695412, -1.83099037,  -0.48869371, -10.29728218, -13.70662504, 44.52252530, -9.51290105
45.41308825, 11.87587068, 205.18705957, -3.35189275, -12.45255274, 4.40584070, -0.08444399, 0.04140079, 0.11525709, -1.80559811,  -0.68479888, -10.32270943, -11.78128352, 45.31616805, -8.26246865
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07419886, 0.01864731, 0.07790765, -1.74440535,  -0.50685758, -9.96898891, -12.80049060, 44.88413232, -9.06555143
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04385793, 0.01245388, 0.07527311, -1.97875674,  -0.39122747, -9.72981513, -10.64319313, 45.35570295, -9.49761894
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05510704, 0.04787842, 0.12608478, -1.96242455,  -0.29523914, -10.25776502, -9.42501143, 45.61363839, -9.54920249
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05634262, 0.03234091, 0.10351326, -2.04357738,  -0.32096772, -10.30733470, -10.38281221, 45.47477180, -9.21219064
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03043254, 0.03559203, 0.10027085, -1.82326364,  -0.24673543, -10.43757571, -9.58719821, 45.81680353, -8.33836077
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01924349, 0.04139935, 0.08242646, -1.77946367,  -0.32490165, -10.24782277, -9.37904917, 45.75419390, -8.89996029
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01700227, 0.03471784, 0.03833424, -1.92603296,  -0.19488271, -10.10223461, -8.22204840, 46.23360801, -7.44805523
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02656089, 0.01069984, 0.02505382, -1.61492219,  -0.03572579, -10.11661753, -9.48721653, 45.62059083, -9.45391618
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04101411, 0.05225127, 0.05742384, -1.84144101,  -0.29412945, -10.63315189, -8.79479210, 45.90984573, -8.69251476
45.41309603, 11.87570803, 202.76025722, -1.14367548, -13.02249298, 5.53635536, -0.05986067, 0.02853027, 0.10270980, -1.90857058,  -0.51720737, -10.37937783, -6.71458850, 46.55060117, -6.96978820
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00335836, 0.02628288, 0.07078680, -1.74758896,  -0.42572280, -10.24202480, -6.72949613, 46.68117220, -6.01698926
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00967278, 0.00513194, 0.04943439, -1.77704783,  -0.45882954, -10.03661144, -8.25441095, 46.27937291, -7.12084680
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01394627, 0.03948664, 0.09627835, -1.89334735,  -0.31701889, -9.54652869, -7.85995011, 46.38338643, -6.88656398
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01521021, 0.02099614, 0.09999003, -1.60294443,  -0.38466612, -9.75097758, -7.91076134, 46.44930389, -6.36428624
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00451426, 0.02965494, 0.10205845, -1.87817619,  -0.11217564, -9.98534049, -6.00207256, 46.57274252, -7.45499127
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00130669, 0.02100935, 0.05930260, -1.84833673,  -0.17998407, -10.09574165, -5.79846829, 46.85122850, -5.65351834
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00192636, 0.02705974, 0.05359456, -1.80672153,  -0.17834224, -10.04638007, -5.45774679, 46.65116207, -7.38269555
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00747646, 0.02303275, 0.04722066, -1.77680743,  -0.08798115, -9.69016505, -4.67032380, 46.81734131, -6.85176940
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03079473, 0.02516191, 0.03338087, -1.78124023,  -0.13354770, -9.33425815, -3.48206842, 46.89020264, -7.05735159
45.41304483, 11.87553362, 196.58556875, 2.12013190, -12.54004676, 5.36219609, 0.01415127, 0.01755984, 0.04226219, -1.81434094,  -0.20589957, -9.42796628, -5.26210739, 46.36176890, -9.13885805
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03335186, 0.02812124, 0.06604625, -1.84847760,  -0.32406395, -9.66554067, -5.22542969, 46.69437327, -7.27684721
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00139899, 0.02210880, 0.07764716, -2.07565451,  -0.30106033, -9.76682712, -4.67764657, 46.79667014, -6.98665891
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01699490, 0.00306994, 0.08607921, -1.80674090,  -0.17800434, -9.55984998, -4.52673082, 46.58776750, -8.34929600
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02965470, 0.00344977, 0.02250247, -1.90862681,  -0.15923031, -9.64768893, -3.85751699, 46.83351505, -7.23626607
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00225362, -0.00725393, 0.03342405, -1.85867325,  -0.31057847, -9.85607602, -4.20276635, 46.76260347, -7.49785221
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03752926, -0.00833694, 0.08304428, -1.98486382,  -0.48251587, -9.91814593, -2.01636401, 47.16695967, -5.64218995
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01092627, -0.04499989, 0.05136810, -1.90215319,  -0.36726633, -9.64798945, -3.15150082, 46.60938728, -8.84619559
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00424124, -0.01350666, 0.05111102, -1.87760834,  -0.30360720, -9.34916309, -0.69955781, 46.78929660, -8.41988471
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00646009, -0.01841137, 0.04619185, -1.75357082,  -0.40447409, -9.55098382, -1.81622202, 46.76349146, -8.39638734
45.41312942, 11.87539451, 194.00475195, 2.07308717, -13.80938445, 5.37902257, -0.00296030, -0.00505596, 0.09083453, -1.85252351,  -0.13128136, -9.28553625, -1.20489395, 46.85779679, -7.96976957
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00387888, -0.00573872, 0.04199170, -1.78631819,  -0.25300694, -9.51448032, -0.84393825, 47.21451129, -5.54074076
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00309455, 0.00550119, 0.03646480, -1.81114324,  -0.20442817, -9.50989836, 0.47811756, 47.11550112, -6.36577363
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02875940, 0.00287061, 0.05799363, -1.67331254,  -0.12373872, -9.22728230, -0.49893477, 46.86507054, -8.00239609
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00075748, -0.00703526, 0.06988767, -1.74760311,  -0.19229817, -9.64771779, 0.45561570, 46.66014375, -9.12389806
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03261193, -0.01031040, 0.01619582, -1.75904311,  -0.11874011, -9.69042762, 0.30498217, 47.19460380, -5.76181172
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00361402, -0.03967437, 0.05496333, -1.62062811,  -0.44423807, -9.79710722, 0.49137517, 47.26065076, -5.17798762
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04558024, -0.00898213, 0.11775736, -1.78734190,  -0.46666750, -9.96832691, 0.90339391, 46.94399077, -7.48783854
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00932767, -0.01822282, 0.08111542, -1.60886787,  -0.26389068, -10.00805762, 0.76622200, 47.10816069, -6.39188678
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00611504, -0.00196550, 0.06683158, -1.78493256,  -0.13206723, -9.59612128, 1.96237574, 47.12351334, -6.01212840
45.41309354, 11.87520235, 188.54296304, 4.36072386, -14.61940994, 4.18489496, 0.01783120, -0.00991465, -0.00364236, -1.73128359,  -0.00013429, -9.40775264, 0.67013601, 47.14783565, -6.10365690
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00278268, -0.00152745, 0.03281018, -1.91431448,  -0.24085919, -9.39792617, 1.76398760, 47.01978586, -6.83009527
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00357766, 0.00653508, 0.02306015, -1.83696903,  -0.27143593, -9.58719845, 1.54000445, 46.94094363, -7.40258829
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00087308, -0.00757006, 0.06020301, -1.76030432,  -0.41166514, -9.41684747, 3.72520783, 47.04512135, -5.78804797
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01604923, -0.00550642, 0.07870814, -1.70212015,  -0.23722187, -9.82057187, 2.98995606, 46.94649003, -6.90719568
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01392658, 0.15661408, 0.04637054, -0.58171270,  -0.17132288, -10.58683603, 4.62710443, 46.88715094, -6.38804332
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02070058, -0.15530367, 0.00785552, 0.58332624,  -0.07086614, -9.47341718, 2.07344275, 47.00815891, -6.82319182
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02299797, -0.16260929, 0.02007280, 1.11358474,  -0.26180433, -7.84488694, 2.90881773, 46.91665918, -7.14058729
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02121864, -0.08363318, 0.01576576, 1.30821951,  -0.42528582, -7.56320180, 4.47765334, 46.86230073, -6.67064518
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00843356, -0.04732464, 0.08379647, 1.50900740,  -0.21859650, -7.86895363, 2.79167114, 47.14381986, -5.50353861
45.41316968, 11.87499098, 184.11785987, 4.15255731, -14.27436377, 3.45729397, 0.02235650, -0.01749133, 0.07033647, 1.67079114,  -0.22783004, -8.65279973, 4.50516931, 46.67686979, -7.84827317
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02994239, -0.03811941, 0.05736861, 1.90163356,  -0.06712175, -9.36510791, 4.55255701, 46.80612141, -7.00595025
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01061355, -0.04344048, 0.02156806, 2.07268972,  0.11418126, -9.13207709, 4.66197677, 47.03209709, -5.18362151
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03401300, -0.01205541, -0.02606561, 1.85554651,  -0.16733470, -9.28296619, 3.69865949, 46.68875109, -8.19161493
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00368590, -0.01164000, -0.00482780, 1.57819948,  -0.27289729, -9.27348787, 4.60680925, 46.66993743, -7.83047664
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01598175, 0.01805839, 0.08788502, 1.08752211,  -0.22923725, -9.82060460, 4.40110589, 46.96779021, -5.93961835
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01377649, 0.02865025, 0.07995880, 0.39549402,  -0.10512717, -10.58224334, 4.19966159, 46.55559829, -8.69259605
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00313892, 0.03259313, 0.00822865, 0.15390780,  -0.05312842, -10.63769433, 4.98366784, 46.83879453, -6.47398625
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03708237, 0.08545295, -0.00115317, -0.32901354,  -0.30202163, -10.01667213, 6.15014540, 46.67390514, -6.65915963
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03642159, 0.12385074, 0.02356514, -1.02407177,  -0.62948166, -10.76221712, 6.40718096, 46.59467901, -6.96462750
45.41320705, 11.87476720, 177.51886636, 6.74358453, -16.75847035, 6.86470493, 0.03043432, 0.16643307, 0.06729297, -1.42150328,  -0.12642641, -11.85841040, 5.29707989, 46.81696594, -6.38237896
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02567454, 0.17438430, 0.03384853, -1.97297340,  -0.11660225, -12.46918854, 5.54447026, 46.70903439, -6.93880911
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02684330, 0.15455387, 0.03013171, -2.48279059,  -0.16940058, -12.64451466, 6.05540146, 46.53395554, -7.65148426
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00064699, 0.18323797, 0.04711279, -2.47803214,  0.02725278, -13.26055874, 6.05901817, 46.51086150, -7.78782238
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00081718, 0.16113000, 0.00045360, -2.61386495,  -0.04571657, -13.54960913, 5.63797533, 46.57928506, -7.69451452
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02062197, 0.16396879, 0.02796703, -2.97146214,  -0.17764137, -13.29573938, 7.76112347, 46.38342441, -6.99750088
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01654815, 0.18124584, 0.03888388, -2.73258375,  -0.13814782, -13.48386952, 8.50006680, 46.33273236, -6.45359532
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01347803, 0.14264132, 0.06422250, -2.82563357,  -0.08501063, -13.02566651, 6.93098631, 46.42804377, -7.55117850
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03575998, 0.14833387, -0.00310855, -2.84190344,  -0.02745555, -12.05501134, 8.69360471, 46.22366308, -6.95818398
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00352745, 0.13366970, 0.00230330, -2.68985561,  -0.29421027, -12.39012461, 8.12867302, 46.42652836, -6.25493849
45.41326385, 11.87463548, 173.34237345, 5.99418095, -15.94482741, 3.32712419, -0.00612546, 0.10758645, 0.03136030, -2.50149886,  -0.44114405, -12.97358839, 9.11812185, 46.27936011, -5.97518181
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00068762, 0.09550905, 0.05439160, -2.66690386,  -0.36378095, -12.47603334, 9.07076102, 46.30386177, -5.85626122
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01404935, 0.10678536, 0.05052577, -2.47974860,  -0.16414895, -11.93023228, 9.57896647, 46.10434796, -6.57682423
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01065834, 0.11407687, 0.07740588, -2.67631017,  -0.06548612, -11.80838782, 9.24773851, 46.30231754, -5.58541307
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00479820, 0.10342332, 0.02650272, -2.32074876,  0.28116404, -11.54257814, 10.83732623, 46.19288618, -3.06459502
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00325722, 0.05987522, -0.03366842, -2.47463766,  -0.19415368, -11.20935965, 9.86468262, 46.27714824, -4.66215655
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02420229, 0.06841240, 0.02133969, -2.28763629,  -0.29252937, -11.14396872, 9.62277117, 46.18371955, -5.92354959
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03576570, 0.08753988, 0.03410477, -2.33082440,  0.06613325, -10.56446930, 11.97262641, 45.80788876, -4.34921369
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01517656, 0.05970942, 0.01235262, -2.26185607,  -0.12804365, -10.88139058, 11.55328337, 45.91730045, -4.32958179
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04850940, 0.03710492, 0.03054847, -2.01199510,  -0.04216954, -11.30845508, 10.47700171, 46.08658177, -5.18474028
45.41333684, 11.87441533, 170.56432456, 7.36972238, -12.40159583, 1.57337631, -0.02716898, 0.03470406, 0.07309319, -2.20902172,  0.00159588, -10.94339729, 11.70893958, 45.96240318, -3.31366019
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01733393, 0.04554158, 0.01472514, -2.11689082,  -0.07391119, -10.66892860, 11.62127917, 45.88426412, -4.49469601
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03240978, 0.04881760, 0.00452600, -2.04344010,  0.15312954, -10.26204781, 12.16524023, 45.62999733, -5.52561216
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00983455, 0.03195529, -0.00858803, -2.03612221,  -0.18013805, -10.29243484, 9.39791459, 46.45263585, -3.80183381
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01453909, 0.02913316, 0.00227619, -1.89956701,  -0.27388207, -10.29379604, 12.25879617, 45.71925447, -4.48261117
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01121390, 0.01226600, 0.01291737, -1.72135724,  -0.27282859, -10.25367093, 10.71791991, 46.07427889, -4.78634868
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01946848, 0.03981400, 0.07435835, -1.69523061,  -0.38597388, -10.50158733, 11.01104925, 46.07095369, -4.10440454
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04032444, 0.02577135, 0.05922107, -1.84774864,  0.06117449, -10.35774965, 11.73038149, 45.88645975, -4.17768812
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04630029, 0.02515230, 0.04147272, -1.58393548,  0.00287449, -10.45472498, 11.96128871, 45.93065222, -2.81511541
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02362004, 0.02215237, -0.01041808, -1.65981473,  0.11549995, -10.19669954, 11.88965453, 45.94681931, -2.85447485
45.41338125, 11.87427052, 169.77133514, 5.16766650, -11.75772397, -0.02409556, -0.00748642, 0.02288165, -0.02039434, -1.35011906,  -0.24200558, -10.36566102, 12.76994272, 45.70952527, -2.86181379
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04943501, -0.00449773, -0.02254225, -1.67555637,  -0.24459068, -10.12314574, 12.18437483, 45.84645774, -3.20397234
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00923133, 0.01919485, -0.00703401, -1.49782981,  -0.06029151, -9.78004897, 13.30703182, 45.58082923, -2.43578058
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01868735, -0.00011612, -0.02574348, -1.17118794,  -0.05233112, -9.80985150, 11.78283946, 45.97600225, -2.82737105
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01893859, -0.01235953, -0.00179007, -1.04013308,  0.00123415, -9.75610811, 12.81259151, 45.72624008, -2.36020815
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03511254, 0.01325589, 0.03017490, -0.93902752,  0.02845662, -10.07176139, 13.12230075, 45.63371631, -2.44770808
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03793743, 0.00566493, 0.00953579, -0.48263306,  -0.08418057, -9.92176852, 13.38163862, 45.51547869, -3.14564192
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02507497, -0.00361130, -0.00368960, -0.06447048,  0.12856383, -9.78141004, 12.25705303, 45.92619205, -1.08242834
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02882446, 0.00198255, 0.01270031, 0.65373586,  0.01547323, -9.85226242, 11.35521959, 46.14382284, -1.55843443
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02259768, 0.01856534, 0.00205997, 0.92103869,  -0.08688108, -10.02561639, 13.37743567, 45.62340749, -0.41354571
45.41345827, 11.87421264, 169.83267954, 6.69467691, -9.88109639, 0.45431810, -0.02290025, 0.00787525, 0.00090694, 1.45736848,  -0.13028511, -10.36151706, 12.96831431, 45.62896431, -3.23149443
