lat, lon, h, v_n, v_e, v_d, q0, q1, q2, q3, xg_1, xg_2, xg_3
45.418922, 11.872642, 188.461445, -5.554086, -8.160838, -7.739150, -0.492715, 0.233571, 0.057782, -0.836264, 0.002887, 0.008421, -0.014862
45.418917, 11.872632, 189.235360, -5.411355, -8.200790, -7.722079, -0.488085, 0.238892, 0.051949, -0.837857, 0.002889, 0.008422, -0.014863
45.418912, 11.872621, 190.007568, -5.229746, -8.249938, -7.713995, -0.483902, 0.243768, 0.045467, -0.839255, 0.002891, 0.008422, -0.014865
45.418918, 11.872581, 187.709698, -4.822009, -7.904740, -6.080798, -0.480542, 0.246425, 0.040200, -0.840677, 0.002892, 0.008422, -0.014867
45.418914, 11.872571, 188.317778, -4.610450, -7.976060, -6.049617, -0.477762, 0.250069, 0.034167, -0.841452, 0.002893, 0.008423, -0.014868
45.418910, 11.872561, 188.922739, -4.402387, -8.049939, -6.003303, -0.474032, 0.253438, 0.028920, -0.842749, 0.002894, 0.008423, -0.014868
45.418906, 11.872550, 189.523070, -4.176467, -8.135637, -5.945772, -0.466910, 0.256300, 0.023444, -0.846023, 0.002897, 0.008424, -0.014870
45.418902, 11.872540, 190.117647, -3.989966, -8.221958, -5.900880, -0.460837, 0.257884, 0.019312, -0.848971, 0.002898, 0.008424, -0.014871
45.418902, 11.872529, 190.707735, -3.823437, -8.317531, -5.834592, -0.464617, 0.255189, 0.033436, -0.847285, 0.003367, 0.008153, -0.014922
45.418898, 11.872519, 191.291194, -3.650817, -8.398357, -5.761626, -0.462125, 0.257468, 0.029018, -0.848121, 0.003368, 0.008153, -0.014923
45.418895, 11.872508, 191.867357, -3.466617, -8.454504, -5.702847, -0.459587, 0.258810, 0.024047, -0.849246, 0.003370, 0.008154, -0.014923
45.418892, 11.872497, 192.437641, -3.278068, -8.530178, -5.679616, -0.458361, 0.259159, 0.020015, -0.849907, 0.003371, 0.008154, -0.014924
45.418889, 11.872486, 193.005603, -3.098798, -8.622131, -5.634821, -0.456522, 0.259889, 0.015989, -0.850758, 0.003372, 0.008155, -0.014924
45.418851, 11.872504, 194.859013, -5.331855, -8.269544, -3.598645, -0.456209, 0.260692, 0.012963, -0.850732, 0.003374, 0.008155, -0.014925
45.418846, 11.872494, 195.218878, -5.140495, -8.382715, -3.521969, -0.460168, 0.258182, 0.030173, -0.848927, 0.003917, 0.007853, -0.014887
45.418841, 11.872483, 195.571075, -4.965337, -8.479125, -3.444384, -0.458553, 0.259507, 0.027161, -0.849498, 0.003918, 0.007854, -0.014888
45.418837, 11.872472, 195.915513, -4.819710, -8.564097, -3.401918, -0.456521, 0.259923, 0.024020, -0.850560, 0.003919, 0.007854, -0.014888
45.418832, 11.872461, 196.255705, -4.646554, -8.645347, -3.375467, -0.455372, 0.259066, 0.020869, -0.851519, 0.003920, 0.007854, -0.014888
45.418828, 11.872450, 196.593252, -4.473795, -8.729969, -3.316048, -0.453339, 0.258620, 0.017472, -0.852815, 0.003921, 0.007855, -0.014888
45.418824, 11.872439, 196.924857, -4.293092, -8.832661, -3.277493, -0.452873, 0.257237, 0.015241, -0.853524, 0.003923, 0.007855, -0.014889
45.418820, 11.872427, 197.252606, -4.106958, -8.935631, -3.255815, -0.453625, 0.256203, 0.013481, -0.853465, 0.003924, 0.007856, -0.014890
45.418817, 11.872416, 197.578187, -3.908147, -9.030522, -3.233828, -0.455940, 0.254679, 0.010329, -0.852731, 0.003927, 0.007856, -0.014892
45.418813, 11.872404, 197.901570, -3.701847, -9.147726, -3.192555, -0.456520, 0.253976, 0.009286, -0.852643, 0.003928, 0.007857, -0.014893
45.418808, 11.872397, 199.516937, -6.016212, -5.602811, -6.220365, -0.453381, 0.254292, 0.008343, -0.854231, 0.003929, 0.007857, -0.014893
45.418802, 11.872390, 200.138973, -5.812151, -5.710908, -6.187282, -0.451387, 0.254541, 0.008158, -0.855215, 0.003931, 0.007857, -0.014893
45.418797, 11.872382, 200.757702, -5.618326, -5.825640, -6.158366, -0.449604, 0.254840, 0.008127, -0.856065, 0.003932, 0.007858, -0.014895
45.418792, 11.872375, 201.373538, -5.425909, -5.927391, -6.177204, -0.450378, 0.254051, 0.007085, -0.855902, 0.003934, 0.007858, -0.014896
45.418787, 11.872367, 201.991259, -5.216004, -6.044615, -6.181037, -0.452085, 0.251498, 0.005643, -0.855766, 0.003936, 0.007859, -0.014896
45.418782, 11.872360, 202.609362, -5.022732, -6.167696, -6.168040, -0.450898, 0.250942, 0.005079, -0.856559, 0.003937, 0.007859, -0.014896
45.418778, 11.872352, 203.226166, -4.827020, -6.276441, -6.163651, -0.449249, 0.249602, 0.004000, -0.857822, 0.003938, 0.007860, -0.014896
45.418773, 11.872344, 203.842531, -4.648950, -6.383012, -6.160544, -0.449699, 0.248473, 0.003629, -0.857915, 0.003940, 0.007860, -0.014897
45.418769, 11.872336, 204.458586, -4.457581, -6.481914, -6.156620, -0.447958, 0.247098, 0.003671, -0.859222, 0.003941, 0.007861, -0.014897
45.418765, 11.872327, 205.074248, -4.275011, -6.591124, -6.114480, -0.448790, 0.247206, 0.003819, -0.858756, 0.003942, 0.007861, -0.014899
45.418712, 11.872267, 204.326698, -6.155656, -8.061817, -4.940385, -0.450461, 0.247940, 0.004726, -0.857664, 0.003944, 0.007862, -0.014900
45.418706, 11.872257, 204.820737, -5.958263, -8.196137, -4.912044, -0.449413, 0.241961, 0.032934, -0.859301, 0.004750, 0.007610, -0.014615
45.418701, 11.872246, 205.311941, -5.785309, -8.266255, -4.948022, -0.443802, 0.235774, 0.045825, -0.863337, 0.005181, 0.007612, -0.014412
45.418696, 11.872235, 205.806743, -5.645862, -8.304767, -4.993841, -0.442745, 0.235293, 0.046480, -0.863975, 0.005182, 0.007612, -0.014413
45.418691, 11.872225, 206.306127, -5.537322, -8.348843, -4.997089, -0.442046, 0.234820, 0.047059, -0.864431, 0.005182, 0.007613, -0.014413
45.418686, 11.872214, 206.805836, -5.444239, -8.391877, -4.968707, -0.443223, 0.235137, 0.047376, -0.863724, 0.005183, 0.007613, -0.014414
45.418681, 11.872203, 207.302707, -5.320599, -8.432263, -4.992537, -0.445984, 0.234249, 0.046735, -0.862578, 0.005184, 0.007613, -0.014414
45.418676, 11.872193, 207.801961, -5.209621, -8.489425, -5.000115, -0.447867, 0.232581, 0.046978, -0.862041, 0.005184, 0.007613, -0.014414
45.418671, 11.872182, 208.301972, -5.089311, -8.564100, -4.992451, -0.447435, 0.231810, 0.047385, -0.862450, 0.005185, 0.007613, -0.014414
45.418667, 11.872171, 208.801217, -4.975174, -8.617915, -4.999301, -0.446632, 0.231707, 0.048323, -0.862842, 0.005185, 0.007614, -0.014414
45.418718, 11.872220, 212.216886, -5.937423, -7.087484, -6.092311, -0.445562, 0.230512, 0.049497, -0.863648, 0.005186, 0.007614, -0.014414
45.418713, 11.872211, 212.826117, -5.834296, -7.143965, -6.059028, -0.444141, 0.230078, 0.050718, -0.864425, 0.005186, 0.007614, -0.014415
45.418708, 11.872202, 213.432019, -5.719040, -7.213555, -6.048964, -0.441624, 0.231199, 0.050555, -0.865425, 0.005187, 0.007614, -0.014416
45.418703, 11.872193, 214.036916, -5.616249, -7.236763, -6.051806, -0.440489, 0.230287, 0.050590, -0.866244, 0.005188, 0.007615, -0.014415
45.418697, 11.872183, 214.642096, -5.532079, -7.278351, -6.040424, -0.439755, 0.229564, 0.050344, -0.866822, 0.005189, 0.007615, -0.014415
45.418693, 11.872174, 215.246139, -5.432623, -7.321735, -6.037718, -0.440989, 0.227204, 0.050216, -0.866825, 0.005189, 0.007615, -0.014416
45.418688, 11.872165, 215.849911, -5.365614, -7.376293, -6.011991, -0.442966, 0.225775, 0.049540, -0.866229, 0.005190, 0.007615, -0.014417
45.418686, 11.872155, 216.451110, -5.286515, -7.443583, -5.975507, -0.438277, 0.222946, 0.061583, -0.868571, 0.005510, 0.007488, -0.014172
45.418684, 11.872146, 217.048660, -5.216833, -7.483314, -5.921806, -0.432804, 0.222114, 0.067944, -0.871051, 0.005686, 0.007381, -0.013989
45.418680, 11.872136, 217.640841, -5.175782, -7.519956, -5.868981, -0.430945, 0.221980, 0.066882, -0.872088, 0.005687, 0.007381, -0.013990
45.418642, 11.872134, 213.847245, -5.315292, -8.017588, -4.969301, -0.429868, 0.220770, 0.066801, -0.872933, 0.005688, 0.007381, -0.013990
45.418637, 11.872123, 214.344175, -5.278666, -8.030954, -4.940392, -0.431204, 0.219067, 0.067151, -0.872676, 0.005688, 0.007381, -0.013992
45.418633, 11.872113, 214.838214, -5.193612, -8.054415, -4.921977, -0.434255, 0.217617, 0.068265, -0.871439, 0.005689, 0.007381, -0.013993
45.418628, 11.872103, 215.330412, -5.106335, -8.103433, -4.939824, -0.433949, 0.215109, 0.069608, -0.872107, 0.005690, 0.007381, -0.013994
45.418623, 11.872092, 215.824394, -5.033903, -8.143648, -4.957802, -0.431921, 0.212315, 0.071132, -0.873674, 0.005690, 0.007382, -0.013994
45.418619, 11.872082, 216.320174, -4.971809, -8.177621, -4.972355, -0.430839, 0.210231, 0.073185, -0.874543, 0.005691, 0.007382, -0.013995
45.418614, 11.872071, 216.817410, -4.910996, -8.194005, -4.986369, -0.430130, 0.208950, 0.074957, -0.875048, 0.005691, 0.007382, -0.013995
45.418610, 11.872061, 217.316047, -4.872515, -8.203507, -4.996646, -0.429398, 0.208538, 0.075490, -0.875460, 0.005692, 0.007382, -0.013995
45.418606, 11.872050, 217.815711, -4.814621, -8.226402, -5.038240, -0.429556, 0.207307, 0.077203, -0.875525, 0.005692, 0.007382, -0.013995
45.418602, 11.872040, 218.319535, -4.742216, -8.253387, -5.076101, -0.427901, 0.201206, 0.081021, -0.877412, 0.005838, 0.007452, -0.013944
45.418569, 11.872015, 218.546985, -5.742812, -6.826967, -5.423251, -0.426533, 0.200654, 0.082756, -0.878042, 0.005839, 0.007452, -0.013945
45.418564, 11.872006, 219.089310, -5.705842, -6.842521, -5.470346, -0.424299, 0.198388, 0.083809, -0.879539, 0.005839, 0.007452, -0.013945
45.418558, 11.871997, 219.636345, -5.680501, -6.859432, -5.507991, -0.424346, 0.197612, 0.084981, -0.879578, 0.005839, 0.007452, -0.013945
45.418553, 11.871989, 220.187144, -5.648444, -6.876364, -5.527825, -0.422970, 0.197631, 0.085601, -0.880176, 0.005839, 0.007452, -0.013945
45.418548, 11.871980, 220.739926, -5.622409, -6.901118, -5.522269, -0.421184, 0.198651, 0.085750, -0.880789, 0.005840, 0.007452, -0.013946
45.418543, 11.871971, 221.292153, -5.609721, -6.923402, -5.519383, -0.416983, 0.198988, 0.085010, -0.882781, 0.005840, 0.007452, -0.013946
45.418539, 11.871962, 221.844091, -5.597903, -6.924591, -5.552256, -0.413961, 0.198942, 0.086883, -0.884030, 0.005917, 0.007445, -0.013917
45.418535, 11.871953, 222.399317, -5.579577, -6.932999, -5.618236, -0.413178, 0.197863, 0.089726, -0.884355, 0.006022, 0.007432, -0.013873
45.418530, 11.871944, 222.961141, -5.549173, -6.949226, -5.685536, -0.413153, 0.198272, 0.089195, -0.884329, 0.006022, 0.007432, -0.013873
45.418525, 11.871936, 223.529694, -5.507795, -6.967307, -5.715227, -0.410097, 0.198588, 0.088988, -0.885700, 0.006022, 0.007432, -0.013873
45.418514, 11.871916, 228.930002, -6.813195, -8.096545, -7.254874, -0.407196, 0.198549, 0.089012, -0.887044, 0.006022, 0.007432, -0.013873
45.418508, 11.871905, 229.655490, -6.800400, -8.083697, -7.281897, -0.405789, 0.199647, 0.089500, -0.887393, 0.006022, 0.007432, -0.013873
45.418502, 11.871895, 230.383679, -6.770549, -8.085637, -7.305656, -0.404753, 0.201282, 0.089590, -0.887488, 0.006023, 0.007432, -0.013874
45.418496, 11.871885, 231.114245, -6.746104, -8.088479, -7.346966, -0.401890, 0.201302, 0.087503, -0.888991, 0.006023, 0.007432, -0.013874
45.418489, 11.871874, 231.848942, -6.727083, -8.094158, -7.364326, -0.397997, 0.200685, 0.087004, -0.890929, 0.006024, 0.007432, -0.013876
45.418483, 11.871864, 232.585374, -6.705135, -8.108123, -7.387085, -0.394732, 0.199762, 0.085602, -0.892723, 0.006024, 0.007432, -0.013876
45.418477, 11.871853, 233.324083, -6.711152, -8.096279, -7.399737, -0.392397, 0.199370, 0.083578, -0.894030, 0.006024, 0.007432, -0.013877
45.418471, 11.871843, 234.064056, -6.722366, -8.135550, -7.373604, -0.391141, 0.200194, 0.082899, -0.894460, 0.006024, 0.007432, -0.013878
45.418465, 11.871833, 234.801417, -6.715822, -8.134984, -7.377447, -0.391067, 0.201284, 0.081246, -0.894399, 0.006024, 0.007432, -0.013878
45.418459, 11.871822, 235.539161, -6.692291, -8.175580, -7.420657, -0.388790, 0.200960, 0.078416, -0.895717, 0.006025, 0.007432, -0.013878
45.418436, 11.871878, 230.802861, -5.810981, -8.030193, -3.949164, -0.387312, 0.200067, 0.075986, -0.896766, 0.006025, 0.007432, -0.013879
45.418431, 11.871867, 231.197777, -5.791259, -8.051389, -3.950880, -0.385222, 0.198319, 0.074874, -0.898147, 0.006025, 0.007432, -0.013879
45.418426, 11.871857, 231.592865, -5.785101, -8.060845, -3.940783, -0.383576, 0.198449, 0.073309, -0.898951, 0.006025, 0.007432, -0.013880
45.418420, 11.871847, 231.986943, -5.777574, -8.069048, -3.950218, -0.382222, 0.199702, 0.072197, -0.899340, 0.006025, 0.007432, -0.013880
45.418415, 11.871836, 232.381965, -5.753085, -8.075832, -3.978897, -0.382283, 0.201000, 0.071016, -0.899119, 0.006025, 0.007432, -0.013880
45.418410, 11.871826, 232.779855, -5.719487, -8.088221, -4.018351, -0.383524, 0.201384, 0.069378, -0.898633, 0.006026, 0.007432, -0.013882
45.418406, 11.871816, 233.181690, -5.673937, -8.111161, -4.050256, -0.384371, 0.198622, 0.073906, -0.898525, 0.006203, 0.007460, -0.013822
45.418400, 11.871805, 233.586715, -5.630863, -8.122379, -4.099599, -0.385353, 0.199353, 0.074266, -0.897912, 0.006203, 0.007460, -0.013822
45.418395, 11.871795, 233.996675, -5.580447, -8.145461, -4.135439, -0.385230, 0.200106, 0.073738, -0.897841, 0.006203, 0.007460, -0.013823
45.418390, 11.871785, 234.410219, -5.552205, -8.165981, -4.153101, -0.385398, 0.201437, 0.074041, -0.897446, 0.006204, 0.007460, -0.013823
45.418426, 11.871700, 240.278688, -6.960643, -9.163881, -8.154066, -0.383141, 0.202431, 0.074322, -0.898165, 0.006204, 0.007460, -0.013824
45.418420, 11.871689, 241.094094, -6.926219, -9.177500, -8.170555, -0.380302, 0.202001, 0.074321, -0.899468, 0.006205, 0.007461, -0.013826
45.418414, 11.871677, 241.911150, -6.901916, -9.184682, -8.191412, -0.379491, 0.202974, 0.074412, -0.899584, 0.006206, 0.007461, -0.013827
45.418408, 11.871665, 242.730291, -6.869858, -9.191377, -8.205756, -0.378092, 0.204178, 0.073655, -0.899962, 0.006206, 0.007461, -0.013828
45.418401, 11.871653, 243.550867, -6.854226, -9.194958, -8.222057, -0.375756, 0.204046, 0.072518, -0.901063, 0.006206, 0.007461, -0.013829
45.418395, 11.871642, 244.373073, -6.835267, -9.207226, -8.205964, -0.374588, 0.204820, 0.071859, -0.901426, 0.006206, 0.007461, -0.013829
45.418389, 11.871630, 245.193669, -6.803965, -9.231142, -8.207977, -0.375074, 0.204890, 0.071443, -0.901241, 0.006206, 0.007461, -0.013830
45.418383, 11.871618, 246.014467, -6.778596, -9.264121, -8.204449, -0.374257, 0.204021, 0.069921, -0.901897, 0.006207, 0.007461, -0.013831
45.418377, 11.871606, 246.834912, -6.759170, -9.298777, -8.202582, -0.372496, 0.204024, 0.069277, -0.902675, 0.006207, 0.007461, -0.013831
45.418371, 11.871594, 247.655170, -6.745562, -9.305293, -8.211783, -0.371447, 0.202458, 0.068971, -0.903482, 0.006207, 0.007461, -0.013831
45.418356, 11.871666, 241.665939, -8.420024, -5.393778, -4.594404, -0.371268, 0.202071, 0.069051, -0.903637, 0.006207, 0.007460, -0.013832
45.418348, 11.871659, 242.125380, -8.404366, -5.411973, -4.616981, -0.371274, 0.201196, 0.068033, -0.903906, 0.006208, 0.007461, -0.013833
45.418340, 11.871652, 242.587078, -8.373700, -5.436430, -4.623911, -0.370262, 0.199698, 0.067975, -0.904658, 0.006208, 0.007461, -0.013833
45.418333, 11.871645, 243.049469, -8.372158, -5.473867, -4.591590, -0.368586, 0.199146, 0.066879, -0.905545, 0.006208, 0.007461, -0.013833
45.418325, 11.871638, 243.508628, -8.378411, -5.513707, -4.544115, -0.367868, 0.199473, 0.065675, -0.905854, 0.006208, 0.007461, -0.013834
45.418318, 11.871631, 243.963039, -8.389727, -5.562466, -4.530378, -0.365867, 0.199224, 0.064424, -0.906808, 0.006208, 0.007461, -0.013835
45.418312, 11.871624, 244.416077, -8.391861, -5.623720, -4.483686, -0.358545, 0.203106, 0.067185, -0.908669, 0.006259, 0.007252, -0.013724
45.418304, 11.871617, 244.864446, -8.410060, -5.645500, -4.427032, -0.356882, 0.202891, 0.065402, -0.909502, 0.006259, 0.007252, -0.013724
45.418299, 11.871610, 245.307149, -8.429653, -5.687707, -4.388280, -0.355075, 0.205421, 0.069757, -0.909317, 0.006361, 0.007074, -0.013613
45.418292, 11.871602, 245.745977, -8.436287, -5.720845, -4.331018, -0.355511, 0.205561, 0.068509, -0.909210, 0.006361, 0.007074, -0.013613
45.418250, 11.871554, 252.547098, -7.153653, -4.463541, -6.926388, -0.353188, 0.205094, 0.065563, -0.910438, 0.006361, 0.007074, -0.013614
45.418244, 11.871548, 253.239737, -7.157271, -4.519539, -6.892024, -0.353274, 0.205407, 0.064092, -0.910438, 0.006361, 0.007074, -0.013614
45.418237, 11.871543, 253.928939, -7.144276, -4.567610, -6.892055, -0.351844, 0.204728, 0.063082, -0.911215, 0.006361, 0.007074, -0.013615
45.418231, 11.871537, 254.618144, -7.126440, -4.600619, -6.871688, -0.351980, 0.203676, 0.062350, -0.911449, 0.006362, 0.007074, -0.013616
45.418225, 11.871531, 255.305313, -7.148659, -4.637364, -6.855249, -0.352632, 0.202351, 0.061895, -0.911523, 0.006362, 0.007074, -0.013616
45.418219, 11.871525, 255.990838, -7.168707, -4.685802, -6.811666, -0.350238, 0.205478, 0.064960, -0.911533, 0.006425, 0.006917, -0.013523
45.418213, 11.871519, 256.672005, -7.181481, -4.713490, -6.750871, -0.351465, 0.205691, 0.063602, -0.911108, 0.006426, 0.006917, -0.013524
45.418206, 11.871513, 257.347092, -7.178649, -4.760999, -6.726666, -0.351914, 0.206544, 0.063151, -0.910774, 0.006426, 0.006917, -0.013525
45.418200, 11.871507, 258.019759, -7.167640, -4.779086, -6.734545, -0.351342, 0.206316, 0.062702, -0.911077, 0.006427, 0.006917, -0.013526
45.418193, 11.871501, 258.693213, -7.159848, -4.807552, -6.738688, -0.351591, 0.204172, 0.062180, -0.911500, 0.006427, 0.006917, -0.013527
45.418204, 11.871507, 254.462184, -8.089470, -5.477845, -4.307418, -0.351119, 0.202940, 0.061333, -0.912014, 0.006428, 0.006917, -0.013528
45.418196, 11.871500, 254.892926, -8.060530, -5.517572, -4.299622, -0.346695, 0.191810, 0.054097, -0.916562, 0.006351, 0.007280, -0.013421
45.418189, 11.871493, 255.322888, -7.988709, -5.468919, -4.228765, -0.331495, 0.174125, 0.044323, -0.926189, 0.006245, 0.007790, -0.013037
45.418181, 11.871486, 255.745765, -7.843288, -5.383432, -4.047002, -0.327692, 0.163022, 0.040650, -0.929725, 0.006242, 0.008056, -0.012913
45.418174, 11.871479, 256.150465, -7.756186, -5.339859, -3.918118, -0.325160, 0.155951, 0.040460, -0.931833, 0.006322, 0.008211, -0.012797
45.418167, 11.871472, 256.542277, -7.675317, -5.329927, -3.787292, -0.322737, 0.152407, 0.040872, -0.933243, 0.006350, 0.008243, -0.012727
45.418161, 11.871465, 256.921006, -7.652021, -5.333080, -3.692682, -0.318621, 0.151601, 0.041892, -0.934742, 0.006367, 0.008187, -0.012614
45.418158, 11.871459, 257.290274, -7.658562, -5.357809, -3.593905, -0.313478, 0.153114, 0.044547, -0.936110, 0.006410, 0.008044, -0.012429
45.418154, 11.871452, 257.649665, -7.683651, -5.416164, -3.526144, -0.307683, 0.155779, 0.045536, -0.937545, 0.006387, 0.007884, -0.012246
45.418147, 11.871445, 258.002279, -7.741258, -5.465649, -3.451909, -0.308472, 0.152712, 0.043872, -0.937869, 0.006389, 0.007884, -0.012254
45.418088, 11.871387, 261.138776, -8.138634, -4.495590, -7.318126, -0.307535, 0.151962, 0.043096, -0.938335, 0.006391, 0.007883, -0.012261
45.418081, 11.871381, 261.870588, -8.262211, -4.601329, -7.309477, -0.307480, 0.150943, 0.041635, -0.938583, 0.006393, 0.007883, -0.012267
45.418073, 11.871375, 262.601536, -8.369648, -4.687689, -7.291066, -0.306335, 0.149936, 0.041867, -0.939109, 0.006394, 0.007883, -0.012272
45.418066, 11.871369, 263.330643, -8.482746, -4.805098, -7.290484, -0.306224, 0.148987, 0.041419, -0.939316, 0.006397, 0.007883, -0.012281
45.418058, 11.871363, 264.059691, -8.595158, -4.910626, -7.304033, -0.306148, 0.148956, 0.041737, -0.939332, 0.006400, 0.007883, -0.012289
45.418050, 11.871357, 264.790095, -8.712260, -5.003204, -7.295670, -0.304753, 0.148175, 0.041644, -0.939913, 0.006403, 0.007883, -0.012299
45.418043, 11.871351, 265.519662, -8.832224, -5.108177, -7.293896, -0.303073, 0.146700, 0.040886, -0.940720, 0.006405, 0.007882, -0.012306
45.418035, 11.871344, 266.249051, -8.966493, -5.205606, -7.282255, -0.303178, 0.142903, 0.039815, -0.941316, 0.006405, 0.007882, -0.012309
45.418034, 11.871337, 266.977277, -9.103579, -5.314184, -7.221618, -0.288002, 0.151730, 0.045062, -0.944459, 0.006387, 0.007427, -0.011907
45.418033, 11.871331, 267.699438, -9.227930, -5.397934, -7.134081, -0.277487, 0.158562, 0.047786, -0.946349, 0.006321, 0.007060, -0.011635
45.418058, 11.871359, 268.267775, -8.790073, -6.843708, -5.143397, -0.265907, 0.163754, 0.049030, -0.948722, 0.006277, 0.006721, -0.011411
45.418050, 11.871350, 268.782115, -8.918832, -6.918831, -5.035631, -0.257368, 0.166866, 0.049762, -0.950495, 0.006218, 0.006445, -0.011263
45.418042, 11.871341, 269.285678, -9.041514, -6.976642, -4.923545, -0.250544, 0.170090, 0.051930, -0.951630, 0.006197, 0.006158, -0.011081
45.418035, 11.871332, 269.778033, -9.162503, -7.057661, -4.778401, -0.244351, 0.171828, 0.053531, -0.952839, 0.006179, 0.005894, -0.010941
45.418027, 11.871323, 270.255873, -9.281594, -7.130697, -4.655185, -0.237274, 0.174610, 0.052397, -0.954184, 0.006099, 0.005648, -0.010837
45.418020, 11.871314, 270.721391, -9.419484, -7.179947, -4.529705, -0.231424, 0.173361, 0.050346, -0.955957, 0.005988, 0.005448, -0.010756
45.418013, 11.871305, 271.174362, -9.550927, -7.207144, -4.353485, -0.225395, 0.173431, 0.050584, -0.957372, 0.005944, 0.005225, -0.010661
45.418008, 11.871295, 271.609710, -9.675267, -7.263040, -4.201814, -0.224681, 0.174261, 0.051276, -0.957352, 0.005913, 0.005025, -0.010607
45.418003, 11.871286, 272.029892, -9.791338, -7.309205, -4.097059, -0.221487, 0.172562, 0.052784, -0.958321, 0.005919, 0.004837, -0.010564
45.417997, 11.871277, 272.439598, -9.893913, -7.361746, -3.986472, -0.218124, 0.170367, 0.053222, -0.959461, 0.005877, 0.004670, -0.010507
45.417939, 11.871225, 270.377719, -10.059291, -7.286011, -2.685394, -0.215543, 0.168422, 0.055307, -0.960269, 0.005846, 0.004487, -0.010448
45.417930, 11.871215, 270.646259, -10.171258, -7.330585, -2.541952, -0.213531, 0.166603, 0.055549, -0.961021, 0.005806, 0.004342, -0.010417
45.417921, 11.871206, 270.900454, -10.267799, -7.356466, -2.410032, -0.211319, 0.165429, 0.055892, -0.961693, 0.005776, 0.004206, -0.010387
45.417912, 11.871197, 271.141457, -10.355641, -7.383004, -2.284485, -0.208860, 0.165856, 0.056169, -0.962141, 0.005716, 0.004056, -0.010367
45.417903, 11.871187, 271.369906, -10.466982, -7.401150, -2.148954, -0.206377, 0.164988, 0.055955, -0.962838, 0.005645, 0.003899, -0.010352
45.417893, 11.871178, 271.584801, -10.588444, -7.416156, -2.015190, -0.204552, 0.164818, 0.055999, -0.963254, 0.005575, 0.003771, -0.010339
45.417883, 11.871168, 271.786320, -10.690103, -7.423364, -1.857581, -0.205683, 0.165476, 0.052444, -0.963100, 0.005453, 0.003666, -0.010401
45.417869, 11.871159, 271.972078, -10.806523, -7.392975, -1.757685, -0.203714, 0.161155, 0.067027, -0.963347, 0.005267, 0.003593, -0.010525
45.417853, 11.871149, 272.147847, -10.933216, -7.319326, -1.644119, -0.206256, 0.154641, 0.088613, -0.962129, 0.005077, 0.003512, -0.010738
45.417835, 11.871140, 272.312259, -11.087022, -7.224934, -1.533621, -0.212388, 0.148013, 0.108604, -0.959786, 0.004863, 0.003465, -0.010907
45.417849, 11.871109, 271.775092, -12.053358, -8.403700, -2.111545, -0.219371, 0.141123, 0.126648, -0.957038, 0.004638, 0.003435, -0.011031
45.417839, 11.871099, 271.986246, -12.166810, -8.306931, -2.005471, -0.221961, 0.135688, 0.141343, -0.955167, 0.004433, 0.003401, -0.011096
45.417827, 11.871088, 272.186793, -12.266931, -8.231590, -1.891906, -0.220109, 0.130040, 0.151851, -0.954769, 0.004192, 0.003374, -0.011285
45.417815, 11.871077, 272.375984, -12.399811, -8.110213, -1.776229, -0.218870, 0.124627, 0.159965, -0.954450, 0.003934, 0.003361, -0.011590
45.417801, 11.871067, 272.553607, -12.554121, -7.949381, -1.672366, -0.215453, 0.120347, 0.167182, -0.954540, 0.003634, 0.003388, -0.011776
45.417785, 11.871057, 272.720843, -12.678356, -7.792791, -1.553683, -0.212149, 0.117986, 0.170070, -0.955064, 0.003311, 0.003441, -0.011920
45.417767, 11.871047, 272.876212, -12.786030, -7.635321, -1.450835, -0.203914, 0.116225, 0.169918, -0.957099, 0.002933, 0.003553, -0.011951
45.417755, 11.871037, 273.021295, -12.854855, -7.473351, -1.347413, -0.197653, 0.116133, 0.178877, -0.956791, 0.002940, 0.003553, -0.011962
45.417744, 11.871028, 273.156036, -12.880302, -7.256068, -1.284548, -0.188569, 0.115215, 0.187868, -0.957012, 0.002952, 0.003552, -0.011983
45.417733, 11.871018, 273.284491, -12.874277, -7.009184, -1.211838, -0.179324, 0.112455, 0.196485, -0.957387, 0.002964, 0.003551, -0.012001
45.417704, 11.871050, 274.609266, -15.935681, -7.215018, -1.040596, -0.167777, 0.111774, 0.204232, -0.957939, 0.002973, 0.003552, -0.012016
45.417689, 11.871041, 274.713326, -15.896974, -6.878224, -0.959715, -0.157927, 0.111789, 0.211003, -0.958144, 0.002982, 0.003552, -0.012029
45.417675, 11.871032, 274.809297, -15.807715, -6.529094, -0.879828, -0.149190, 0.112993, 0.216141, -0.958258, 0.002992, 0.003553, -0.012045
45.417661, 11.871023, 274.897280, -15.663670, -6.144895, -0.806912, -0.138406, 0.115153, 0.219703, -0.958809, 0.003002, 0.003553, -0.012062
45.417647, 11.871016, 274.977971, -15.448941, -5.766472, -0.756313, -0.129058, 0.115773, 0.222598, -0.959370, 0.003013, 0.003554, -0.012079
45.417633, 11.871008, 275.053603, -15.179934, -5.387223, -0.676559, -0.117103, 0.116411, 0.225706, -0.960100, 0.003021, 0.003554, -0.012092
45.417620, 11.871001, 275.121259, -14.869297, -5.009669, -0.546608, -0.105539, 0.120037, 0.227005, -0.960688, 0.003032, 0.003555, -0.012110
45.417583, 11.870995, 275.175919, -14.515130, -4.617592, -0.431117, -0.028885, 0.107139, 0.180103, -0.977369, 0.001477, 0.004874, -0.010677
